ID,书名,密码,Pass,链接
6313,《群书治要考译》,百度网盘密码：r536     天翼云盘密码：8076,"{'百度网盘密码': 'r536', '天翼云盘密码': '8076'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/3Er6VnJzQR3e', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_6AF9D1973A06219D260637E6D3FA3ABCDEF461421F716B776F79F700FF4240F7CF7F0BCCEE42A3A49127CB273A5B3CA75912EFA87E406F5C55E77B2F9DD186D6CDFCB649BFC3D633ECE46272C92F5F821C15C59C86463B2700AA7AD5847A20FC99BF0FEA17945901F177D747CD691F610184E20067942B0AD664407042D1CE64062263D9', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_E397B3044B55962CC069282A3057E2A652790727741EB0C87F8C799B5305E56B000222D108FCBCAECE19E78AE608AEFFE023A516494C8A01563252F1BFA31FB55DB7ED2F71236282339FBCDC6F3E119A94ACF49B4ECFAF4BD2B13F751EFECD656345F9FA3436CD7A3D0E79515C65B1E974E13E07B797BFF31434FE74AB9C53435A81E5C3', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_C5067B77502E7163D0DAEF6CCA900491ABA8D2C90024A7E7AC10539060018EC28E3EA755920173ECEE2001007C4EA1BCF2B3CBCA8A846AD834E3F8118D35F62075DB448B30A08B6F591FBEAE5C8B89C307B072CF44057E13EA58C225D1ADF9B4860DB49F1EE83757221A3400061773DB76C8C06D8499DA4324EC0F556D862A25DDB4B643', '百度网盘': 'http://pan.baidu.com/s/1hsDhfla'}"
6823,《批评官员的尺度 : 纽约时报诉警察局长沙利文案》,百度网盘密码：s26u     ,{'百度网盘密码': 's26u'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_09DD892E9C8480719A243C13C7DAA71BA9A774A82C4018CE5A9C11451598457C5973D90A948CAA5C8C62C4CEFC3F6F0E67D8B80A35B8CC900A43DE06A0CA7A5E648E00202EA9268CE3FD13E56B96497E18327864DFD422CDEDDB6DBA072D7B5E5756EF36B2801A21F4504183004BA3A43386660DE257F5D508CCDFCB67842C2007470EBB', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_FFC7D4867A4EAFAFD5696D185805E2D66D7A1C8BEC672DA9A9CB26CC5342DF7913ACF506FD7136666248439D911004A5B126E2BCD169373EC483ACEAFC53CE24CCD60B93B5C6C51F7CCC177715854A0BC92AC474763E4B31F84A22BA5DC75BEF7489F78D3FEB65E6EB74716FE8F664446251EBCF13DC8B40E03031E3BEF048ED92DEC0A8', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_EE418FC398C639FD4EAA4E1578200B046433B67C798256C642902D45D7D3258BC2FBEE7E75067BC95C0BE7A886848B031D52B1659AC65861100936662E5CC2E24D8611DDF0AE913E75491A3FEEBD2994142237E4463584D2A4FD4ED589DC229178399F3B0084A67BA725A772E7793AEDB23E45A974B08C94C03308DFE4C5A29C39003484', '百度网盘': 'http://pan.baidu.com/s/1eRPMWKU'}"
6672,《中国神话史》,百度网盘密码：373o     ,{'百度网盘密码': '373o'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_0F3C72D77C82F468DED046B1939B9C13CF3CDF66B66342027A59E0117C99E7514A11E1D79CDEA28A254D983BED6BB815ED41C1C457C499A1AE510A069D55C5DA2E733017BB4DEB53DC4B8C3A608CF172750DD0DD4C0046F5102CD21ABA56EA7DCFE2181D4B201F83CEF382B48435770805FBD24C21364C64B8C178F385604EAB941D08B0', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_DA25AABE13198613CC367D4CBBF296C258F38B55EA4CFBCC57F2C88A4C13DD01BB4C1793EDDADE8AAAEA4CA0D61E50780F0865BB2C10B55C594C5B401D01E5B65E92BC945E238B3F9D4F895C7F5502B2591AECE2799AE55C7822389F7938CB182E4F566DA61CE457F43DEFAC3957DA3A146654384F34F75F2C184631C80BDC5F1840C6E4', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_A321FB788599121509B7339358833E8600FD273B8FF2323995DF0D05E5B5CF20CAD95B00539B0B8275D8032EEAC2C68A8E7865F4B3DA5724EEF2095C9689B286D15E831DA7C99B47EF04F9CEF9CFCB1FE9FC49AB6E0320378F6785622222D54157CED2A83795C2847509A1F49D67EEDC63221263F8B29666A6E62BA94C7EE181201CC57B', '百度网盘': 'http://pan.baidu.com/s/1pKWpQoN'}"
10847,《经济解释（四卷本）》,百度网盘密码：fl6j     ,{'百度网盘密码': 'fl6j'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499429908057&sk=24578ED11A6242943B095C80BF002EEF&ufi=3152951378486225&token=cloud14&sig=4N%2FZEA7w%2BVzb%2B0xip44xQodG1Ik%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499429908033&sk=24578ED11A6242943B095C80BF002EEF&ufi=6149821360907569&token=cloud14&sig=64R1DcO7ZgYIuQhyD%2FqmXvHmEbM%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499429908046&sk=24578ED11A6242943B095C80BF002EEF&ufi=9152221375456059&token=cloud14&sig=SJ9bGO4gRlxoZ6LyxTJSj2ugCSs%3D', '百度网盘': 'http://pan.baidu.com/s/1dEJiDEh'}"
6777,《行者玄奘:乱世佛子》,百度网盘密码：aypd     ,{'百度网盘密码': 'aypd'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_E113C4F62AC61D30F3CC44D65CFBE5E8950E5A5DA4F00DA86EDC5BFE5338900556ECCADFD36FDA64E33E073B804541F6132F5D04EE6D1D14D1FC317DD0EE39B67551AD6CDA6036AFA443EACB102A8C8DE9CE3B4E6667BFD1A30B9BE23DDEB34FC6EF1869F4BFE578A82153FB06849FD5D09852354D7E68238B7C8877D51369499213DD33', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_EA0272049DD2A490DC9B433ECFD2440F8E0417218205DBA8B143B98611BCCE2A026AC4D4B88D31C872235001DD3A2FAF67C40A9DB9D5691407A1E3E3EA3E5D2C81E29EE9A6C21D44A13F12C9768B66672844C2C9F82A49360F75E2497B3C8276A0EB3491EB061E6B436CCB5893DB6356AE746394252F532A42C0723D0B316C0BA31C2BD6', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_940062B5884494CB926D14B5537D82EE27E857D6AD1E8F68152A36E5A377F1A314497ACA919DB9AEC7E9CFDBDC31FE235EFC3FA821E8832930A356C165F2C414909B5EE44C37F4E1D8DD6BE261CD77B89D920F90A85DD5C66FF9226E1B3C54AD1398BDB585DD0FCB3B054BA25730E9241D20DF37792B9D3E34C26BD1D9DC09A584D3C896', '百度网盘': 'http://pan.baidu.com/s/1sltSBzn'}"
4567,《时间的针脚》,百度网盘密码：zj42     360网盘密码：fb1a     ,"{'百度网盘密码': 'zj42', '360网盘密码': 'fb1a'}",{'百度网盘': 'http://pan.baidu.com/s/1hsLmo7q'}
8927,《陈忠实文集（全10册）》,百度网盘密码：6fc7     天翼云盘密码：3367,"{'百度网盘密码': '6fc7', '天翼云盘密码': '3367'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/jMfuiq7JZvY3', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_FA92032471257BD50DC4E8220C6B6E89E3B2A5B6CEE85887ABB27E01EFDF63957000EF9732685377C2E02DB41D248CAEA6D80532EA94B47072CEFA712016C90C4E12F9E8C2D636CF61E889D3E00CCF4F73B07D06AE425DE839B36F4DF340B42AAB9C37611A7C780F16517708B02A61850E7C834BAFEE69BC9C594E342BFC00EC18CBA330', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_A5BC718DFB181B7498D8886F1E6165DD20A91BA64380B13916FAB2B60EA34AF765804166755D73E87D94A2B186754B88E2AB6E6DF36B8682068E367C54DB6325801299998D8DD8D76F0382D882AAF5E517EF13BD14B0BE1994B656F24289E877F4EEADDB562DAEF3032DA1CFD39E6FBEC812E0CB67BBC03E2FA2DACDEBE50737151F49B1', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_AE0FB94A94AD4A31348FC100F276B5A6C725D7A2165005892117B480CB74B01BB3D66309551E80CB0F07F8238A4FD4860AF5A9CF3F5B1C239B93E0AC59DB982ADEA07B3083F3ED35F34DB9A6035A5FC6DD003BCB2181B10714804A26BACB6845441E9AB03E95F76FDD38C04E787CC1EC3DD4EE1FAFED6F0250C67C30442E2735C2DAAACC', '百度网盘': 'http://pan.baidu.com/s/1eSHsr6q'}"
9611,《追逐类星体》,百度网盘密码：9cm3     天翼云盘密码：0492,"{'百度网盘密码': '9cm3', '天翼云盘密码': '0492'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/UFviiqVR7Rbu', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=51&expired=1491643660078&sk=ba928976-ba7b-4b7f-a1d6-6a89391ec2ca_app&ufi=7135921315244172&token=cloud16&sig=AE4ozYnuFvAsa6pC0zWtEQOmlc8%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=51&expired=1491643660065&sk=ba928976-ba7b-4b7f-a1d6-6a89391ec2ca_app&ufi=7135921315244576&token=cloud16&sig=oGXiH8EoswhaFx5XCxpZY2yIzWc%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=51&expired=1491643660071&sk=ba928976-ba7b-4b7f-a1d6-6a89391ec2ca_app&ufi=2135951316020543&token=cloud3&sig=1KjukSSrhOguMG0bPwLoY8FDiYs%3D', '百度网盘': 'http://pan.baidu.com/s/1o77ZdG2'}"
8872,《雪中悍刀行（多看精制版，四卷全）》,百度网盘密码：we83     天翼云盘密码：4325,"{'百度网盘密码': 'we83', '天翼云盘密码': '4325'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/QzIV3e6BRRby', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_122B5B6B90B1F71DA5CBE699D5FD75DE9F8038B7C6542EF33358207E767A51731EF9D8C92C26A9AD4C6E63D092D0632DE7D748C708A83B9D6C6621797AB835868B93647F8A1DF35A9D7C4A2D955406147853C57B0C06C7987695FA9FE86760F40571F95403C21679C6ED965819E051296A83D3DD30FE4BF013280616E65F89EC1BAE0530', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_64E41FBFC484D34DAE93B4557D6601AF9C823D3310B8E8655AF29F3248609644D98EEAE0F62732FF2FE5FC4ABF11FC40E1CADA5532B79FE1DA9123C39DE6E2544840F5D0126F2120B084AC9F038307E83DD89564D6985B3B8510907B3C616B06A6D805DD03A56BE46253B751CD7FB4775377431ADAA1AB2E57FFFD0D388EC3E0F37A38E7', '百度网盘': 'http://pan.baidu.com/s/1i5boBfZ'}"
6255,《北洋觉梦录·袁世凯卷》,百度网盘密码：bs9a     天翼云盘密码：8892,"{'百度网盘密码': 'bs9a', '天翼云盘密码': '8892'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/EvQZRzR7f6Br', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_A03D5ED6DDC8537C6B1B94D0AD5C4821CF117BAB4B50E6E0276381C123ED09FFA97203FB1AD074FAC8EF5CC5DAFB8C2F52DA8681CFCFB67EFF3ADE410A867DF1619CB87B02E31527ECB0980A64D75AD6EEE11941A6CEEC20FA14ECDB5D4AAAC02A9CB70681FE02778108445BEE7F696B31077297F00B51CDE4C4F130BB8068B9D68B2775', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_4A16D3BCC3EF61609C0CC1BAAF79342494BE7AA6CD637E33F049AAA589F6BCDB66CAE899F0588A3F006DDAA7EC0FB85C42C5CE43047E87B71BC7B3EA63EB0E216DD9D95451B61CD63F10B0E6BD10BDED8440EFB8368ED9EEBF5A5EA2258732C18B47B7E1B9560EDD95C81E3F72DD3F93926E3F8414FFC000CDD6315BDE3C261855767FC7', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_E392E435C9D2F3C36CBD7C5A1AE17006AE9892D82CF2768628FA65ECBEB124353A5988B742A16759F47479D921D203B8FE2FFCDFF5787A4E8A3A71AC1596ED98C5A4CBF8588601AB14EB81FADA233A3DC5EA3653353AE8CBE613D775796B6A52F8E9239E0D7D7E6D26C785741553057DC39D5C8A0541A55E2847C6A6FE8E35BFAA70377B', '百度网盘': 'http://pan.baidu.com/s/1i4PFUJV'}"
6333,《名家大作超值组合套装（套装共14册）》,百度网盘密码：x9h0     天翼云盘密码：7888,"{'百度网盘密码': 'x9h0', '天翼云盘密码': '7888'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/aim2UvmQrA7r', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_523AB78EE725032C1F322E7ED513E1E69983AE0AD17FA646F77F47F6FA688640E0D90F984A9D25BC66B82AEBA63FADE69AD61AA9561CDF633C3F424CCF0F1DEC0F952101FDF56F852159295DFB098EF85520FB32FCD0A860F27015D94F387345B70C8B5358D7D880C55EC7A4E5D65FCE64F30C688BF30744592D80A8C0333FE63BABDEB3', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_DB619FAA617C2918BCBA16D2154A2B7F3749E839A264348E98F84C416D721201B73D5B34B3586A5DD70DD3A5DF19C6ED41A081DC0D6A0CA472D6AA9B484952BA0E3E66D88F2A14C6F8D33EBF92B4B727DA80A86481B2B675ED3BD91483DBEF622E154EDA760F4BFA94DD2D1BB8106061911A7D6969D570212DD5F992E493CC64B959903F', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_BB8097CD988AFE29E0E9112B0CC88B416F412BB5F0ABC1D5ECDBB4DE95894A8CCC03CA3DB7C09FE0CB919F0B2D96917463056A83C089EF516E833F9100745F9566CF3D1346F6562197D5766B7EC9E53178CFD383713595EE5A2305A91E0DA973E675A79A65A040A9ED3720A536511F4D3AF659E49A40CB0B4654F8E7A14A336C6B5FB85C', '百度网盘': 'http://pan.baidu.com/s/1dFGAYkT'}"
10185,《中国古典诗词精品赏读（第三辑·套装共8本）》,百度网盘密码：269k     ,{'百度网盘密码': '269k'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498484885205&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=3151211345121347&token=cloud3&sig=qHIIMyhETBXSjxxFBa3AsTo6ZUA%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498484885189&sk=6065D28083473231C78F3884E226D7DC&ufi=7149021344523873&token=cloud16&sig=aMD8pjO6ySSospQgGI2cgG5LRjc%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498484885198&sk=24578ED11A6242943B095C80BF002EEF&ufi=3151211345121573&token=cloud14&sig=b1Sq4FKUjyyKhj%2BWhdiQ7By4lME%3D', '百度网盘': 'http://pan.baidu.com/s/1i4Y85V3'}"
5124,"《世界金融危机史经典丛书共6册（华尔街日报,金融时报联袂推荐）》",百度网盘密码：qv3f     ,{'百度网盘密码': 'qv3f'},{'百度网盘': 'http://pan.baidu.com/s/1nvdJ24L'}
5532,《大冰作品集4本合集》,百度网盘密码：qegi     ,{'百度网盘密码': 'qegi'},{'百度网盘': 'http://pan.baidu.com/s/1qYMZm9Y'}
10766,《约翰·格里森姆经典悬念小说合集》,百度网盘密码：lz8u     ,{'百度网盘密码': 'lz8u'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499344436081&sk=24578ED11A6242943B095C80BF002EEF&ufi=6138421354434500&token=cloud14&sig=4pGN7O61mbn%2BHgaPN4CR33RyCyc%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1499344436096&sk=24578ED11A6242943B095C80BF002EEF&ufi=6138421354434312&token=cloud14&sig=YGZy56sejrIFsaIn6mV8JZzSPJY%3D', '百度网盘': 'http://pan.baidu.com/s/1dETXHmx'}"
6768,《非常人+非常事+非常言(套装共3册)》,百度网盘密码：dcba     ,{'百度网盘密码': 'dcba'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_303E6698399F686F6F77B3DC97363E8DF87E575D3CB5F3F61F55797CAC9D5786BEA07F1FD504518DB18A3C250550DB13EF501BB7C1E2C5CFAF15FB65F902FDA6471AF0108C13FAB78E07571E6ACD0713E3E05904E0D2D5F51ED259DBDBEB4CEFC4754887935911884308C3C433FD2E9E415A850E521613C82E55FB18A34AAA735E38D30C', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_21036653F9C5610FB30E47F55B52CC9958F3C0805D94DA6405B519048CA2AAE330967997BD79ACE5678C554AE8CE4411636E8EABE6E8F3B65879EE942D5727EFFF30F156BE84104A916B0FF6781E364859E9B702AC4801EC46129A034809022995464ADA22FC8C7E64AEFAF47BBC94C5086FCF2935F71664608C9F8A4D4C4F9D8ACE7E88', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_0EA7B3BB285E4E95F86310096C419E61E84C03DB1B0C6DD198C94BEDC7139F8E5FEBF684A2903C9F290C89B91C717098A19DEB3F685EF8D53B74D7DF676B68042E6BD4E22914B1999D993F6811F21A219463931D176E5B2FCE9D4DF6141FD5BC24E9E8DE5B443AC8AF3CCFA1B9ED24DE97345509F6B2CC7765B5A62AFA7CCFC277EE5CC1', '百度网盘': 'http://pan.baidu.com/s/1kVQ8RI3'}"
7472,《叶之震颤:毛姆南太平洋故事集》,百度网盘密码：nt9t     天翼云盘密码：1591,"{'百度网盘密码': 'nt9t', '天翼云盘密码': '1591'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/YzquMnIJj2Eb', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_C40932B62D2C3989A9950146AD38C83F0F67D1FE7FA24494F0E6F2BE1C0A2974149CBC36D1A12118215F608053644B2CFE611B813CE5466EBFC5F9F62C3F7B52F78DB9759DF9B43C3518251B6FFED38FA9CD545AB8945562BBC02C81C24249AC55850780C158DF27D7FE1D1541FCFA740395F108EC20C12E128034C1B17DDC032A2F76F7', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_169C5E89CE1CC1C8496CD00BE27A14E63948C17AFB31D09E5B1D3E6A4958475F71EA2722273CFBD558B9CA89278690107B092F4E030AC5ECE2D24734F58B167CFE2D737CE18B9E20F91A6E0F1C884C83366D3CFCF8E29ADCA0B09BF69B0F087A93A7604D4B28602954A75969A6B70E2C28DBA38D77195B7E6369A8EC0EED91FEC46FC324', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_102084865C51DD289B4D6EDADC349B7C456B537B5A132D9DDC5982DAE43E95CB5E908683ACAF3EECB258AA2331B6D95EC09AC7F4C240BAAC6AC0C0DBEE1DD1E972E79BDBD7BBBB1F6517CE4123E3EEEAF8781D248D2DA75A3B7C63A3248111AE18B0719A920F2D05A25DF8A7F0FD5F6206F781D38654E995E3077F57F551F4CD4FFC78C6', '百度网盘': 'http://pan.baidu.com/s/1c2kQOk4'}"
4299,《加西亚•马尔克斯经典名篇(套装共5册) 》,百度网盘密码：8fsi     ,{'百度网盘密码': '8fsi'},{'百度网盘': 'https://pan.baidu.com/s/1gfeA60z'}
5766,《那个不为人知的故事》,百度网盘密码：x1hr     ,{'百度网盘密码': 'x1hr'},"{'普通下载': 'http://mebook1-1251531420.cosgz.myqcloud.com/yishu11/11.7/%E9%82%A3%E4%B8%AA%E4%B8%8D%E4%B8%BA%E4%BA%BA%E7%9F%A5%E7%9A%84%E6%95%85%E4%BA%8B%E3%80%90mebook.cc%E3%80%91.zip', '百度网盘': 'http://pan.baidu.com/s/1qYNF1N2'}"
7487,《牡丹亭（中亚正版）》,百度网盘密码：3slr     天翼云盘密码：7877,"{'百度网盘密码': '3slr', '天翼云盘密码': '7877'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/ZzyEfiNVnm6z', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_A54FE04BAF139DA8D98305177A813DB6B365046712BE8B089C0484AC472C086567E26C05030FE4D23C4E3469B649680803FB34E9B362E2ECDDBC71233B93319DC1A3918F59E9DD79CBB51032E3D45CAD3E5C8BA1437CE4C0B7FA44E5DCA9FF9C5F5959293B366387C882D51387860C50299243ED4D1DE02E36F96A00F17ECB1381EF6E89', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_37525A3071BBA965AC5E76422B8C5970DE4237BB43A2AD1DCFDD8FA8CBEECBE96589C267BD43F53D4A740D95D5F038C8B89059278FFD54022A56F652DFBB37CEEC9D028B13C73256DC7B642AAD173B53E643A06DCCEC249895912ABA50022CECF846A9C813EC0E92C7ADCABEC7364D3CBEAB1783FBFBE179BE271241E67B5B62EEF68435', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_E9B73DB390F8B82182E62D6BEE18EA170C1BD6D433712FE885084D2B922036CB6D70E7B2BC2B6316350B36EFCC80FC71773DA2166C62694244884845D916274888568909382E145A9A22D0EC48E9865F32B161B946F045B884BE6314C9F7971CBBD6400F91FAB562B9BE72AA18F6F6F62B5DBB963FDFD7095E71FAE33EF99095FA82659F', '百度网盘': 'http://pan.baidu.com/s/1eSiKRdw'}"
9668,《谁在收藏中国:美国猎获亚洲艺术珍宝百年记》,百度网盘密码：v8zk     ,{'百度网盘密码': 'v8zk'},"{'AZW3格式(推荐)': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498923610430&sk=98A6737B325C52C84D55218BF66D57AA&ufi=2149751320546162&token=cloud15&sig=13WRWbNIJOBx7DnAQLXOC79x97Y%3D', 'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498923610414&sk=24578ED11A6242943B095C80BF002EEF&ufi=9139951315534709&token=cloud14&sig=TbqpCSinQKP5OPyBCEgdLFY2wvk%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498923610421&sk=4650ECCB3BBC9AEC9B9FBD08FAFC6D78&ufi=9139951315534684&token=cloud4&sig=nE7AB%2BceOE5QbchyMEnnhY2bh3s%3D', '百度网盘': 'http://pan.baidu.com/s/1pLoAA0b'}"
8495,《戴珍珠耳环的少女》,百度网盘密码：wuy6     天翼云盘密码：4217,"{'百度网盘密码': 'wuy6', '天翼云盘密码': '4217'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/7j6Nb2NvY7Nb', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_25A4606D7EE9EED1C99F0CF1D24817921CC55906E812C276543F1996E508CEE40D464E6C6F26D8025CFE9304CC728FEA07855DC923097C8BB01B1E91F59DF2CACE6CBEC4E5537C765421DC8CCFC13E33DBC7351F2F4735121A9686435DF11544649DD624E7AB773D7C2C2301B4E46097A938E3A4995CD0FB6766EA2B9607FB45916A01C4', 'MOBI格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_88F8B85132F44429C3A9DB467999CBCE50E9530915BDDDD9D732471A5BE00541B2289C5D12386197A734539BE5CDEAE0C00B2C550BF7A886EB1B580D540BABEECA2A0CEC617638DEEDEB1AEA8DC158B07D068B33CFB805045DC9EA45CD031F1CE75A6AC0742A16341AA043452293F277DDFC96897C7B9CF885E8004492F8ADFA8EBEE9C7', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_24B3CC17BF033C0E965A7406BD321011C1B875AF62DB72974D49C44F464A4B8E742DCFE851A601157C76C489CC392ED11AF9410679C940A7859F4BDB6A6A810D6BE9E4D660DD4492EBEA3A4AF7D0B627543E2E557AA4B3D60D954BBEDC84D9E6BD21708FC1394FAA6B36A1972E92379CB43E998C944912C2466B873D575BF7350214AC0A', '百度网盘': 'http://pan.baidu.com/s/1dFGDRqh'}"
9846,《千门大传系列合集》,百度网盘密码：8kli     ,{'百度网盘密码': '8kli'},"{'MOBI格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498834043447&sk=6065D28083473231C78F3884E226D7DC&ufi=9141711321152932&token=cloud16&sig=JDW5yBxZ7T4fwQJ66fWbhF8pxig%3D', 'EPUB格式': 'http://download.cloud.189.cn/file/downloadFile.action?dt=52&expired=1498834043453&sk=FD5D0BEDAB27BACAC203D383E577659E&ufi=9141711321152903&token=cloud3&sig=xVLI8Z9bZ1oMYIsND7g1Hxn%2BVDo%3D', '百度网盘': 'http://pan.baidu.com/s/1pLz0eVL'}"
3630,《宽客人生:从物理学家到数量金融大师的传奇》,百度网盘密码：3j7j     ,{'百度网盘密码': '3j7j'},{'百度网盘': 'https://pan.baidu.com/s/1eS2skp0'}
6367,《动物生活史》,百度网盘密码：0wt0     天翼云盘密码：7476,"{'百度网盘密码': '0wt0', '天翼云盘密码': '7476'}","{'天翼云盘(推荐)': 'http://cloud.189.cn/t/FniIVjbAzERn', 'AZW3格式(推荐)': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_208DC6127CC9530BF88903B2DB83360B7F9381C93910CF88DC3C714E235290573493C0A975D9CCB8670F8C8E463CD36BD6D4B2F15F242AE4D577E81DDFCFAB9AE991736754DD4E7A79459D6147E52BB9D54359B35D0509A3A859CB9EE447AD18A541845B4FF85A323B154B3F6A132C7BC7219D7C8F8165374749AA456F4E1DEAD1972451', 'EPUB格式': 'http://download.cloud.189.cn/v5/downloadFile.action?downloadRequest=1_D346A9868CD0113D79DF21DE69555AE68187CEBB44E7C304BCE567D77EB0EEF28A4B2F57F3F7395D0E85087471789CF20FC244B757C855B7F4A457B2DA846D72038821C4705A5B6A797E8E5CAA308D3DAA2E4BA6D5012D53596329E5AC960D26828BE6F2B825138453FF12F5A00C7CC49994BFE0F16DF6735AD52A224A87B179CB49A842', '百度网盘': 'http://pan.baidu.com/s/1boDbdRD'}"
